,Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),Total time (s),RUL
323,326,1883.25,600,3.978,3.488,4011.513,4940.31,8505.31,10403.36,787
324,327,1880.84,600.8,3.978,3.487,4004.312,4940.31,8481.28,10376.78,786
325,328,1879.36,596.8,3.978,3.488,3998.321167,4904.28,8487.75,10381.78,785
326,329,1877.01,598,3.977,3.487,3992.344,4904.34,8447.61,10339.26,784
327,330,1875.33,595.2,3.977,3.488,3986.375,4904.38,8475.12,10365.16,783
328,331,1872.2,594,3.976,3.488,3980.36,4904.36,8480.42,10367.27,782
329,332,1864.94,590.375,3.982,3.711,3892.344,4844,8606.99,53675.9,781
330,333,1868.56,588,3.971,3.791,3860.375,4796.38,8546.41,10440.19,780
331,334,1874.72,596,3.975,3.493,3956.344,4868.34,8496.25,10385.63,779
332,335,1873.47,594,3.976,3.489,3975.513,4904.31,8478.94,10367.06,778
333,336,1870.91,592,3.976,3.489,3974.219,4904.22,8453.25,10338.78,777
334,337,1868.25,592,3.976,3.488,3962.218,4868.22,8495.88,10378.69,776
335,338,1864.75,590.4,3.975,3.49,3956.375,4868.38,8464,10343.4,775
336,339,1862.91,590.4,3.976,3.49,3944.313,4868.31,8461.66,10339.25,774
337,340,1860.75,588,3.976,3.491,3938.406,4868.41,8446.72,10322.1,773
338,341,1859.22,588,3.976,3.49,3932.343,4832.34,8451,10324.78,772
339,342,1857.72,584,3.975,3.491,3925.175,4832.38,8439.19,10311.56,771
340,343,1855.88,584.8,3.976,3.49,3920.344,4832.34,8440.94,10311.38,770
341,344,1854.25,586,3.975,3.491,3917.913,4832.31,8412.03,10280.93,769
342,345,1852.38,582,3.976,3.491,3908.375,4832.38,8413.03,10280.03,768
343,346,1850.19,583.2,3.975,3.491,3902.375,4832.38,8395.34,10260.13,767
344,347,1849.16,581,3.975,3.492,3896.25,4796.25,8419.62,10283.41,766
345,348,1845.72,578,3.975,3.492,3889.113,4796.31,8397.84,10258.15,765
346,349,1845.12,580,3.975,3.493,3878.344,4796.34,8430.84,10290.66,764
347,350,1843.44,580,3.974,3.492,3872.344,4796.34,8410.62,10268.72,763
348,351,1842.16,579,3.974,3.492,3867.512,4796.31,8398.16,10254.84,762
349,352,1841.44,581,3.974,3.494,3866.219,4796.22,8424.72,10280.85,761
350,353,1839.44,578.4,3.974,3.492,3860.313,4796.31,8393.69,10247.74,760
351,354,1837.59,576,3.974,3.493,3854.344,4760.34,8408.03,10260.29,759
352,355,1833.31,572,3.973,3.493,3848.313,4760.31,8409,10256.93,758
353,356,1824.88,566.437,3.978,3.712,3759.438,4711,8528.44,53557.57,757
354,357,1836.96,570,3.966,3.799,3687.392,4652.19,8487.26,10348.92,756
355,358,1840.29,572,3.969,3.498,3860.352,4760.35,8420,10274.91,755
356,359,1839.71,572,3.97,3.496,3872.352,4796.35,8429.73,10284.1,754
357,360,1836.03,570,3.97,3.495,3866.353,4760.35,8389.41,10240.06,753
358,361,1833.57,570,3.97,3.496,3854.352,4760.35,8388.13,10236.32,752
359,362,1831.29,570.4,3.97,3.497,3845.951,4760.35,8370.62,10216.67,751
360,363,1829.09,568,3.97,3.497,3842.387,4760.39,8359.2,10202.95,750
361,364,1828.03,568,3.97,3.497,3831.583,4760.38,8381.18,10223.87,749
362,365,1825.73,568,3.97,3.497,3824.258,4724.26,8389.31,10229.7,748
363,366,1823.49,566,3.97,3.498,3824.195,4724.2,8383.59,10221.76,747
364,367,1822.09,566,3.97,3.498,3812.383,4724.38,8379.93,10216.67,746
365,368,1820.61,566,3.97,3.498,3809.788,4724.19,8393.53,10228.8,745
366,369,168,342.8571429,3.97,3.499,3806.508,4724.51,8355.43,8543.08,744
367,386,1799.55,556.8,3.968,3.983,1112.25,2024.25,5742.11,7567.92,727
368,387,1796.76,554,3.967,3.503,3728.312,4652.34,8320.41,10131.87,726
369,388,1794.86,551.2,3.967,3.502,3722.333333,4616.33,8330.28,10139.82,725
370,389,1793.03,552,3.967,3.503,3716.359,4616.36,8341.83,10149.4,724
371,390,1791.58,551,3.967,3.503,3709.222,4616.42,8352.58,10158.85,723
372,391,1789.64,549.6,3.967,3.504,3704.359,4616.36,8351.62,10155.93,722
373,392,1787.78,550,3.967,3.504,3694.791,4616.39,8339.66,10141.99,721
374,393,1785.31,548,3.967,3.505,3687.559,4580.36,8285.64,10085.69,720
375,394,1784.06,548,3.967,3.506,3680.344,4580.34,8329.5,10128.23,719
376,395,1782.72,544,3.967,3.505,3680.328,4580.33,8340.91,10138.24,718
377,396,1781.61,546,3.967,3.506,3673.16,4580.36,8350.89,10147.1,717
378,397,1779.66,544.9741667,3.967,3.506,3668.234,4580.23,8300.17,10094.6,716
379,398,1778.47,545,3.967,3.505,3662.312,4580.31,8287.17,10080.22,715
380,399,1776.78,544,3.966,3.506,3658.712,4580.31,8308.5,10099.8,714
381,400,1775.88,544,3.966,3.507,3651.512,4580.31,8278.44,10068.93,713
382,401,1774.22,542,3.966,3.506,3650.375,4544.38,8277.81,10066.69,712
383,402,1771.25,539.2,3.965,3.507,3644.312,4544.31,8279.94,10065.97,711
384,403,1761.69,537.594,3.968,3.724,3542.406,4494,8451.81,53417.59,710
385,404,197016.9,3082.48875,4.262,3.297,64619.998,76089.12,76089.12,211567.64,709
386,405,1792.48,536,3.955,3.481,4270.751,5300.35,9707.74,11524.96,708
387,406,1799.46,544.8186,3.96,3.521,3724.561,4618.56,8461.89,10276,707
388,407,1800.26,546,3.96,3.518,3744.993,4652.19,8404.42,10219.3,706
389,408,1799.68,544,3.961,3.517,3745.121,4652.32,8410.79,10225.12,705
390,409,1797.15,544,3.961,3.518,3740.352,4652.35,8358.88,10170.62,704
391,410,1795.14,544,3.962,3.517,3737.822,4652.22,8360.35,10170.18,703
392,411,1793.12,540,3.961,3.516,3728.285,4616.29,8377.02,10184.8,702
393,412,1790.88,540,3.961,3.517,3716.352,4616.35,8378.31,10183.83,701
394,413,1788.29,540,3.962,3.517,3710.289,4616.29,8346.41,10149.29,700
395,414,1786.27,542,3.962,3.517,3701.92,4616.32,8371.49,10172.48,699
396,415,1782.91,539,3.962,3.518,3692.352,4580.35,8339.84,10137.41,698
397,416,1779.75,540,3.961,3.517,3686.352,4580.35,8345.21,10139.58,697
398,417,1777,538,3.961,3.517,3674.383,4580.38,8309.89,10101.57,696
399,418,1774.34,536,3.961,3.516,3665.96,4580.36,8342.41,10131.36,695
400,419,1771.66,534,3.961,3.517,3656.328,4544.33,8301.16,10087.46,694
401,420,1769.25,534,3.96,3.517,3644.329,4544.33,8317.92,10101.82,693
402,421,1766.23,533,3.961,3.517,3637.019,4544.22,8301.03,10081.91,692
403,422,1764.42,532,3.96,3.517,3626.343,4544.34,8331.61,10110.7,691
404,423,1761.23,530,3.96,3.518,3615.419,4508.22,8298.66,10074.58,690
405,424,1759.58,532,3.959,3.518,3608.344,4508.34,8313.5,10087.72,689
406,425,1756.42,530,3.959,3.519,3602.328,4508.33,8266.09,10037.19,688
407,426,1753.83,527.01175,3.959,3.518,3593.959,4508.36,8258.47,10026.97,687
408,427,1751.08,526,3.959,3.518,3586.744,4472.34,8301.95,10067.68,686
409,428,1737.91,525.594,3.961,3.726,3465.375,4416.99,8468.41,53410.47,685
410,429,1746.22,522,3.953,3.809,3428.281,4364.28,8393.12,10164.47,684
411,430,1750.38,526,3.958,3.523,3565.144,4472.34,8301.91,10066.91,683
412,431,1749.59,524,3.959,3.521,3579.544,4472.34,8279.5,10043.78,682
413,434,1747.2,526,3.958,3.524,3536.319,4436.32,8197.41,9959.23,679
414,435,1746.37,526,3.959,3.52,3566.319,4472.32,8239.94,10000.99,678
415,436,1745.12,526,3.959,3.519,3565.12,4472.32,8231.58,9991.33,677
416,437,1742.3,525,3.959,3.519,3557.952,4472.35,8252.35,10018.18,676
417,438,1740.35,522,3.959,3.52,3548.351,4436.35,8252.96,10008.06,675
418,439,1738.17,521,3.959,3.519,3536.32,4436.32,8265.86,10018.59,674
419,440,1734.18,520,3.959,3.519,3529.155,4436.35,8199.75,9948.55,673
420,441,1731.94,517.2857143,3.958,3.52,3518.321,4436.32,8210.62,9957.21,672
421,442,1729.31,516,3.958,3.521,3512.352,4400.35,8228.06,9972.04,671
422,443,1727.62,516,3.958,3.521,3500.352,4400.32,8218.98,9961.28,670
423,444,1725.88,516,3.959,3.521,3500.352,4400.35,8210.88,9951.39,669
424,445,1724.87,516,3.959,3.521,3493.152,4400.35,8241.89,9981.44,668
425,446,1722.26,514,3.958,3.522,3488.313,4400.31,8224.22,9961.15,667
426,447,1720.16,513.4285714,3.958,3.522,3482.344,4364.34,8208.67,9943.39,666
427,448,1718.34,512,3.957,3.522,3471.543,4364.34,8215.94,9948.97,665
428,449,1716.73,513,3.958,3.523,3470.359,4364.36,8200.77,9932.09,664
429,450,1714.41,510.8571429,3.957,3.522,3464.359,4364.36,8205.06,9934.08,663
430,451,1711.11,508,3.957,3.523,3452.328,4364.33,8187.42,9913.13,662
431,452,1709.41,506.5714286,3.957,3.523,3440.391,4328.39,8212.55,9936.56,661
432,453,1706.3,506,3.957,3.524,3434.218,4328.22,8197.09,9918.05,660
433,454,1693.76,502.8045,3.958,3.729,3318.375,4270.02,8380.2,53277.95,659
434,455,1725.02,508,3.949,3.829,3154.848,4148.45,8557.54,10307.29,658
435,456,1727.49,512,3.953,3.527,3506.384,4400.38,8314.59,10056.77,657
436,457,1725.63,510,3.954,3.526,3512.354,4400.35,8290.72,10031.04,656
437,458,1723.36,510,3.954,3.526,3506.319,4400.32,8268.35,10006.4,655
438,459,1719.68,508.7142857,3.953,3.526,3500.356,4400.36,8225.7,9959.97,654
439,460,1717.18,509,3.954,3.526,3488.321,4364.32,8230.5,9962.3,653
440,461,1713.63,507.4285714,3.954,3.526,3478.752,4364.35,8211.36,9939.56,652
441,462,1710.5,505,3.953,3.527,3464.32,4364.32,8225.12,9950.33,651
442,463,1707.13,504,3.953,3.528,3457.121,4328.32,8192.87,9914.75,650
443,464,1705.92,503.9845,3.953,3.528,3442.751,4328.35,8207.45,9928,649
444,465,1703.94,502.8571429,3.953,3.529,3440.352,4328.35,8193.48,9912.14,648
445,466,1701.44,503,3.953,3.528,3434.289,4328.29,8182.88,9898.93,647
446,467,1699.14,500.5714286,3.953,3.529,3422.321,4328.32,8159.24,9873.07,646
447,468,1697.25,502,3.952,3.53,3416.352,4292.35,8180.1,9892.09,645
448,469,1695.97,499.2857143,3.952,3.529,3410.36,4292.36,8181.86,9892.45,644
449,470,1767.97,563,3.954,3.529,3413.959,4328.36,8086.31,9868.93,643
450,471,1760.88,559,3.951,3.492,3629.96,4544.36,8339.56,10115.1,642
451,472,1753.88,554,3.949,3.495,3602.391,4508.39,8357.22,10125.82,641
452,473,1678.66,493.7142857,3.948,3.498,3536.344,4436.34,8441.59,10134.95,640
453,474,1678.75,490.2857143,3.949,3.533,3344.36,4220.36,8132.55,9825.95,639
454,475,1681.25,494,3.95,3.532,3350.39,4256.39,8142.98,9838.85,638
455,476,1675.52,490.2857143,3.949,3.532,3356.312,4256.31,8123.64,9813.89,637
456,477,1672.7,489,3.949,3.532,3338.328,4220.33,8108.33,9826.65,636
457,479,1625.86,468.8571429,3.939,4.053,302.352,1124.35,5277.63,6928.19,634
458,480,1636.25,473.1428571,3.945,3.544,3176.32,4076.32,8085.09,9735.96,633
459,481,1636.58,474.4285714,3.947,3.541,3206.287,4076.29,8071.55,9722.85,632
460,482,1635.81,474.4285714,3.947,3.54,3206.321,4076.32,8070.05,9720.39,631
461,483,1634.79,471.4285714,3.947,3.54,3200.352,4076.35,8050.24,9699.65,630
462,484,1633.18,472,3.947,3.54,3197.92,4076.32,8088.03,9735.87,629
463,485,1632.26,473.1428571,3.947,3.54,3190.751,4076.38,8076.51,9723.39,628
464,486,1629.89,474,3.947,3.54,3188.324,4076.32,8055.01,9699.62,627
465,487,1627.68,471.8571429,3.946,3.54,3176.321,4076.32,8079.61,9721.91,626
466,488,1625.63,470.5714286,3.946,3.541,3169.121,4040.32,8056.26,9696.55,625
467,489,1623.46,469,3.945,3.542,3161.951,4040.35,8035.39,9673.51,624
468,490,1622.49,469.2857143,3.945,3.542,3158.352,4040.35,8045.76,9682.9,623
469,491,1620.49,468,3.945,3.542,3152.362333,4040.35,8036.35,9681.54,622
470,492,1619.49,468,3.945,3.543,3146.383,4040.38,8055.36,9689.67,621
471,493,1617.12,466.7142857,3.945,3.542,3140.234,4040.23,8013.61,9645.4,620
472,494,1615.2,466.7142857,3.945,3.542,3134.312,4004.31,8035.83,9665.7,619
473,495,1612.7,465.4285714,3.944,3.544,3128.473667,4004.48,8029.22,9656.57,618
474,496,1610.78,464.1428571,3.944,3.543,3122.219,4004.25,8031.55,9656.93,617
475,497,1608.36,462.8571429,3.943,3.543,3116.359,4004.36,8032.36,9655.3,616
476,498,1606.06,459.8571429,3.943,3.544,3110.36,4004.36,8019.17,9639.85,615
477,499,1605.64,459.8571429,3.944,3.546,3104.359,3968.36,8021.73,9642.01,614
478,500,1604.16,459.8394286,3.944,3.545,3098.36,3968.36,8013.7,9632.47,613
479,501,1602.95,461,3.944,3.545,3097.175,3968.38,8050.02,9667.69,612
480,502,1585.98,460.813,3.941,3.755,2940.343,3884.98,8225.38,53019.11,611
481,503,196104.06,183357.5633,4.256,3.315,62039.996,73443.4,73443.4,210654.62,610
482,504,1635.42,466.7142857,3.932,3.516,3903.552,4976.35,10009.7,11669.79,609
483,505,1645.38,471,3.938,3.559,3226.752,4112.35,8262.91,9923.01,608
484,506,1648,471.8571429,3.939,3.556,3260.385,4148.38,8176.8,9839.49,607
485,507,1646.34,470.1428571,3.94,3.555,3266.349,4148.35,8140.45,9801.44,606
486,508,1645.54,472,3.941,3.555,3260.352,4148.35,8123.23,9783.42,605
487,509,1642.98,472,3.941,3.554,3255.556,4112.36,8074.56,9732.07,604
488,510,1640.45,469,3.94,3.554,3248.258,5576.71,8031.84,9687.01,603
489,511,1638.66,469,3.941,3.554,3236.227,4112.23,8120.96,9774.26,602
490,512,1636.39,470.1428571,3.941,3.553,3230.32,4112.32,8103.84,9754.76,601
491,513,1633.57,467.1428571,3.94,3.553,3219.512,4112.31,8109.85,9758.05,600
492,514,1630.82,468,3.941,3.553,3206.351,4076.35,8086.11,9731.62,599
493,515,1628.38,465.8571429,3.941,3.552,3200.25,4076.25,8089.82,9732.85,598
494,516,1625.89,465.8571429,3.941,3.552,3188.227,4076.23,8068.96,9709.55,597
495,517,1623.88,467.5714286,3.941,3.553,3182.383,4040.38,8070.71,9709.18,596
496,518,1621.17,466,3.94,3.552,3176.359,4040.36,8069.28,9705.11,595
497,519,1618.84,463.2857143,3.94,3.552,3170.312,4040.31,8100.16,9733.67,594
498,520,1615.81,462,3.94,3.552,3158.266,4040.27,8078.75,9709.25,593
499,521,1699.23,520,3.942,3.552,3152.36,4040.36,8007.17,9721.02,592
500,522,1690.41,516,3.939,3.517,3404.375,4292.38,8296.06,10001.12,591
501,523,1685.5,514,3.938,3.521,3374.344,4256.34,8277.34,9977.57,590
502,524,1683.02,513,3.937,3.521,3356.344,4256.34,8309.28,10006.95,589
503,525,1680.7,511.7142857,3.937,3.522,3349.128,4220.33,8294.41,9989.81,588
504,526,1679.05,510,3.936,3.523,3338.25,4220.25,8308,10001.71,587
505,527,1643.59,504,3.921,3.729,3157.375,4116,8579.94,53427.67,586
506,528,1657.81,502,3.92,3.83,3068.344,4004.34,8411.72,10094.65,585
507,529,1672.72,510,3.928,3.534,3260.25,4148.25,8310.75,9998.13,584
508,530,1679.19,512,3.933,3.527,3313.144,4184.34,8300,9993.84,583
509,531,1679.25,513,3.933,3.523,3332.375,4220.38,8280.97,9974.91,582
510,532,1678.75,510,3.935,3.522,3334.713,4220.31,8313.16,10006.72,581
511,533,1675.75,510.8571429,3.934,3.523,3332.343,4220.34,8278.72,9969.28,580
512,534,1672.69,508,3.934,3.522,3326.188,4220.19,8281.41,9968.78,579
513,535,1669.84,508,3.934,3.523,3314.313,4184.31,8302.81,9987.31,578
514,536,1667.25,506,3.934,3.523,3302.343,4184.34,8302.28,9984.19,577
515,537,1664.78,504,3.934,3.524,3296.375,4184.38,8268.09,9947.56,576
516,538,1662.56,504,3.933,3.525,3284.312,4184.31,8260.31,9937.5,575
517,539,1660.44,503,3.932,3.525,3278.281,4148.28,8271.47,9946.53,574
518,540,1658.25,503,3.932,3.525,3272.344,4148.34,8238.09,9911.04,573
519,541,1657,504,3.932,3.526,3266.375,4148.38,8271.62,9943.31,572
520,542,1654.91,502.0155,3.932,3.526,3260.344,4148.34,8261.44,9930.9,571
521,543,1652.59,503.1428571,3.932,3.526,3254.344,4148.34,8240.72,9907.94,570
522,544,1650.56,502,3.932,3.528,3248.343,4112.34,8242.59,9907.81,569
523,545,1644,501,3.932,3.528,3236.313,4112.31,8227.91,9891.28,568
524,546,1647.5,501.00775,3.932,3.527,3230.344,4112.34,8253.16,9915.26,567
525,547,1646.19,498.8571429,3.932,3.527,3226.562,4114.56,8250.62,9911.43,566
526,548,1644.5,500,3.931,3.528,3218.313,4112.31,8249.34,9908.38,565
527,549,1642.75,497.5714286,3.931,3.528,3212.312,4112.31,8239.59,9896.97,564
528,550,1640.22,496,3.931,3.529,3205.175,4076.38,8228.91,9883.78,563
529,551,1606.88,494.375,3.917,3.73,3045.281,3997.03,8388.59,53199.62,562
530,552,1622,487.7142857,3.916,3.841,2948.25,3896.25,8315.12,9962.44,561
531,553,1629.44,492,3.921,3.54,3140.313,4004.31,8278.88,9923,560
532,554,1632.12,490.2857143,3.924,3.536,3161.975,4643.5,8856.31,10503,559
533,555,1639,495,3.93,3.534,3176.313,4040.31,8300.88,9954.5,558
534,556,1636.06,492,3.93,3.532,3200.375,4076.38,8279,9929.56,557
535,557,1634.19,494,3.929,3.532,3188.313,4076.31,8281.94,9930.75,556
536,558,1631.81,492,3.929,3.532,3182.25,4076.25,8268.94,9915.44,555
537,559,1632.25,490.7142857,3.93,3.533,3176.375,4040.38,8275.38,9922.25,554
538,560,1628.69,489.1428571,3.928,3.532,3176.312,4040.31,8271.81,9915.25,553
539,561,1628.56,489.8571429,3.928,3.533,3164.375,4040.38,8259.62,9902.75,552
540,562,1628,489,3.929,3.533,3170.438,4040.44,8273.88,9916.5,551
541,563,1625.69,488,3.929,3.533,3169.05,4040.25,8245.06,9885.44,550
542,564,1623.25,485.5714286,3.928,3.533,3158.375,4040.38,8237.38,9875.31,549
543,565,1620.62,484.2857143,3.928,3.534,3152.375,4040.38,8239.69,9874.94,548
544,566,1617.69,483,3.928,3.534,3140.312,4004.31,8180.81,9813.19,547
545,567,1616,483,3.928,3.535,3133.112,4004.31,8214.44,9845.18,546
546,568,1614.56,480,3.927,3.536,3125.912,4004.31,8200.31,9829.44,545
547,569,1613.44,480,3.928,3.536,3116.313,4004.31,8228.38,9856.5,544
548,570,1611.75,481.7142857,3.928,3.535,3116.313,4004.31,8205.94,9832.25,543
549,571,1609.94,481.7142857,3.928,3.536,3110.313,3968.31,8148.81,9773.37,542
550,572,1609,479,3.928,3.537,3104.25,3968.25,8191.62,9815.32,541
551,573,1607.56,480.4285714,3.928,3.536,3104.25,3968.25,8220.38,9842.62,540
552,574,1604.75,479.1428571,3.927,3.537,3092.187,3968.19,8222.88,9842.32,539
553,575,1576.81,480,3.914,3.741,2919.312,3871,8444.38,53225.12,538
554,576,1595.38,476,3.914,3.849,2834.375,3788.38,8369.19,9992.19,537
555,577,1597.25,474.9191429,3.919,3.544,3050.375,3932.38,8263.75,9875.56,536
556,578,1600.69,476,3.921,3.543,3050.313,3932.31,8259.88,9875.25,535
557,579,1606.44,477.8571429,3.925,3.542,3068.375,3932.38,8245.94,9866.94,534
558,580,1606.75,479.1428571,3.925,3.54,3086.25,3968.25,8234.94,9856.37,533
559,581,1603.12,476,3.926,3.539,3086.313,3968.31,8222.38,9840.19,532
560,582,1601.06,476.5714286,3.924,3.54,3074.312,3932.31,8236.25,9851.88,531
561,583,1598.88,475.2857143,3.925,3.54,3068.312,3932.31,8240.88,9854.5,530
562,584,1599.69,478,3.925,3.541,3061.175,3932.38,8231.94,9846.31,529
563,585,1595.81,474,3.924,3.539,3062.312,3932.31,8222.94,9833.5,528
564,586,1593.25,473,3.923,3.541,3050.312,3932.31,8194.5,9802.43,527
565,587,1593.25,472.7142857,3.924,3.541,3044.375,3932.38,8173.06,9780.94,526
566,588,1592.19,473,3.924,3.541,3044.25,3932.25,8163.06,9769.94,525
567,589,1584,474.4285714,3.923,3.542,3039.575,3932.38,8160.62,9766.56,524
568,590,1589.56,473.1428571,3.923,3.541,3038.313,3896.31,8149.5,9753.82,523
569,591,1588.75,474,3.922,3.541,3032.312,3896.31,8177.06,9780.5,522
570,592,1587.25,471.8571429,3.922,3.541,3032.375,3896.38,8169.19,9771,521
571,593,1584.88,472,3.922,3.542,3026.312,3896.31,8186,9785.56,520
572,594,1581.88,466.2857143,3.921,3.543,3020.375,3896.38,8164.44,9761.06,519
573,595,1578.88,468,3.921,3.543,3014.312,3896.31,8170.38,9764.06,518
574,596,1575.94,466.7142857,3.92,3.544,3003.513,3860.31,8133.75,9724.38,517
575,597,1573.88,464,3.92,3.544,2996.25,3860.25,8122.12,9710.62,516
576,598,1571.5,465.1428571,3.919,3.545,2990.375,3860.38,8074.38,9660.38,515
577,599,1545.88,463.125,3.91,3.744,2807.25,3752,8415.62,53165.75,514
578,600,190639.55,178781.414,4.247,3.323,59789.986,71163.81,71163.81,205190.26,513
579,601,1582.43,466.2857143,3.895,3.571,3500.352,4652.35,10440,12047.14,512
580,602,1602.05,473,3.909,3.566,3044.353,3932.35,8378.82,9995.55,511
581,603,1609.82,475,3.913,3.56,3110.32,3968.32,8294.34,9918.78,510
582,604,1612.67,476.1295714,3.915,3.558,3128.318,4004.32,8288.48,9915.78,509
583,605,1611.62,475.4285714,3.916,3.556,3134.352,4004.35,8233.38,9859.62,508
584,606,1610.53,476,3.916,3.556,3133.152,4004.35,8236.99,9862.11,507
585,607,1609.34,475.7142857,3.917,3.556,3125.854,4004.26,8265.44,9889.44,506
586,608,1607.07,476,3.916,3.555,3116.32,3968.32,8250.17,9871.87,505
587,609,1605.09,474,3.917,3.556,3110.352,3968.35,8245.89,9865.76,504
588,610,1601.53,474,3.917,3.555,3098.29,3968.29,8234.02,9850.11,503
589,611,1598.47,474.4285714,3.916,3.555,3086.351,3968.35,8260.45,9873.44,502
590,612,1594.76,473.1428571,3.915,3.555,3074.32,3932.32,8220.89,9830.34,501
591,613,1592.87,473.1428571,3.916,3.556,3062.32,3932.32,8259.8,9867.33,500
592,614,1589.92,471,3.916,3.555,3053.858,3932.26,8222.01,9826.62,499
593,615,1587.91,470.8571429,3.916,3.555,3046.729,3896.33,8220.27,9822.85,498
594,616,1585.86,468.8571429,3.916,3.555,3038.359,3896.36,8234.66,9835.14,497
595,617,1583.84,468,3.916,3.555,3032.328,3896.33,8260.97,9859.51,496
596,618,1580.97,469,3.915,3.555,3026.328,3896.33,8236.14,9831.75,495
597,619,1578.52,466.2857143,3.915,3.555,3017.819,3896.22,8203.36,9796.53,494
598,620,1576.45,465,3.915,3.555,3008.484,3860.48,8251.23,9842.35,493
599,621,1573.47,465.7142857,3.914,3.556,3002.329,3860.33,8229.86,9818.05,492
600,622,1570.94,465.4285714,3.914,3.556,2990.375,3860.38,8180.38,9790.04,491
601,623,1569.22,463,3.913,3.556,2984.281,3860.28,8227.67,9811.46,490
602,624,1527.88,463.219,3.895,3.743,2772.391,3717,8520.67,53252.59,489
603,625,1544.66,457,3.897,3.861,2679.575,3608.38,8349.81,9919.69,488
604,626,1561.56,461.1428571,3.906,3.567,2900.344,3752.34,8209.66,9785.93,487
605,627,1567.19,461.5714286,3.91,3.56,2960.312,3824.31,8231.78,9813.69,486
606,628,1566.88,462.8571429,3.912,3.558,2974.744,3824.34,8223.72,9805.22,485
607,629,1564.19,461,3.911,3.557,2972.312,3824.31,8162.56,9741.44,484
608,630,1561.19,461.5714286,3.912,3.558,2966.344,3824.34,8170.94,9746.78,483
609,631,1558.16,460,3.911,3.558,2960.344,3824.34,8188.59,9761.44,482
610,632,1555.38,459,3.911,3.558,2948.375,3824.38,8142.44,9712.43,481
611,633,1552.56,457.7142857,3.911,3.559,2938.869,3788.47,8156.38,9723.88,480
612,634,1549.56,454.7142857,3.911,3.559,2930.375,3788.38,8136.09,9700.31,479
613,635,1547.47,456.4285714,3.91,3.56,2918.406,3788.41,8161.53,9723.47,478
614,636,1545.34,453.4064286,3.91,3.56,2912.468,3788.47,8151.09,9711.16,477
615,637,1543.88,454,3.91,3.56,2906.218,3752.22,8158.66,9717.18,476
616,638,1542.94,454,3.91,3.561,2895.419,3752.22,8175.72,9733.29,475
617,639,1540.66,452.1428571,3.91,3.561,2888.219,3752.22,8134.34,9689.59,474
618,640,1539.12,453.2571429,3.91,3.561,2882.375,3752.38,8146,9699.78,473
619,641,1537.06,452.5714286,3.909,3.561,2876.344,3752.34,8139.88,9691.53,472
620,642,1534.94,451.2857143,3.909,3.561,2870.375,3716.38,8144.38,9699.31,471
